node,acc1,acc2,ane1,ane2,ane3,timestamp
sb1,0.0949874147772789,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.09727626293897629,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.09422445297241211,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0949874147772789,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0957503616809845,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0949874147772789,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0949874147772789,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0953688845038414,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016556039452552795,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016517890617251396,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016441596671938896,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
sb1,0.0,0.016479743644595146,0.016479743644595146,0.016479743644595146,0.016479743644595146,09:48:26
